id,audio_path,question,optionA,optionB,optionC,optionD,correct,ordering_method,audioabsent_optionspresent_num,audiopath_list,cat_mapping
145,TREA_dataset/duration/audios/145.wav,Which of these sounds has the longest duration?,door_wood_creaks,rain,breathing,train,B,random,1,"['ESC-50-master/audio/5-188606-A-33.wav', 'ESC-50-master/audio/1-21189-A-10.wav', 'ESC-50-master/audio/1-18631-A-23.wav', 'ESC-50-master/audio/1-21189-A-10.wav']","{'rain': 'ESC-50-master/audio/1-21189-A-10.wav', 'door_wood_creaks': 'ESC-50-master/audio/5-188606-A-33.wav', 'breathing': 'ESC-50-master/audio/1-18631-A-23.wav'}"
146,TREA_dataset/duration/audios/146.wav,Which sound among the following is heard for the longest time?,siren,crackling_fire,insects,wind,C,consec,3,"['ESC-50-master/audio/5-253094-C-49.wav', 'ESC-50-master/audio/3-104761-B-7.wav', 'ESC-50-master/audio/3-104761-B-7.wav', 'ESC-50-master/audio/4-163264-A-10.wav']","{'hand_saw': 'ESC-50-master/audio/5-253094-C-49.wav', 'insects': 'ESC-50-master/audio/3-104761-B-7.wav', 'rain': 'ESC-50-master/audio/4-163264-A-10.wav'}"
147,TREA_dataset/duration/audios/147.wav,Which of these sounds has the longest duration?,frog,door_wood_creaks,vacuum_cleaner,pig,C,random,2,"['ESC-50-master/audio/4-147240-A-2.wav', 'ESC-50-master/audio/3-150363-A-38.wav', 'ESC-50-master/audio/2-141682-B-36.wav', 'ESC-50-master/audio/2-141682-B-36.wav']","{'clock_tick': 'ESC-50-master/audio/3-150363-A-38.wav', 'pig': 'ESC-50-master/audio/4-147240-A-2.wav', 'vacuum_cleaner': 'ESC-50-master/audio/2-141682-B-36.wav'}"
148,TREA_dataset/duration/audios/148.wav,Which sound among the following is heard for the longest time?,wind,crackling_fire,hen,clock_tick,C,random,3,"['ESC-50-master/audio/2-78651-A-44.wav', 'ESC-50-master/audio/1-72229-B-6.wav', 'ESC-50-master/audio/3-144106-A-32.wav', 'ESC-50-master/audio/1-72229-B-6.wav', 'ESC-50-master/audio/1-72229-B-6.wav']","{'keyboard_typing': 'ESC-50-master/audio/3-144106-A-32.wav', 'hen': 'ESC-50-master/audio/1-72229-B-6.wav', 'engine': 'ESC-50-master/audio/2-78651-A-44.wav'}"
149,TREA_dataset/duration/audios/149.wav,Which sound among the following is heard for the longest time?,crying_baby,pouring_water,washing_machine,laughing,A,consec,1,"['ESC-50-master/audio/4-218199-B-35.wav', 'ESC-50-master/audio/2-107351-B-20.wav', 'ESC-50-master/audio/2-107351-B-20.wav', 'ESC-50-master/audio/2-107351-B-20.wav', 'ESC-50-master/audio/4-168868-A-17.wav']","{'washing_machine': 'ESC-50-master/audio/4-218199-B-35.wav', 'crying_baby': 'ESC-50-master/audio/2-107351-B-20.wav', 'pouring_water': 'ESC-50-master/audio/4-168868-A-17.wav'}"
150,TREA_dataset/duration/audios/150.wav,Which sound among the following is the shortest in duration?,crying_baby,drinking_sipping,brushing_teeth,washing_machine,B,random,2,"['ESC-50-master/audio/2-59565-A-46.wav', 'ESC-50-master/audio/2-59565-A-46.wav', 'ESC-50-master/audio/4-172500-D-27.wav', 'ESC-50-master/audio/3-140323-A-29.wav', 'ESC-50-master/audio/4-172500-D-27.wav']","{'brushing_teeth': 'ESC-50-master/audio/4-172500-D-27.wav', 'drinking_sipping': 'ESC-50-master/audio/3-140323-A-29.wav', 'church_bells': 'ESC-50-master/audio/2-59565-A-46.wav'}"
151,TREA_dataset/duration/audios/151.wav,Which of these sounds has the longest duration?,church_bells,thunderstorm,crow,toilet_flush,A,random,2,"['ESC-50-master/audio/5-253534-A-26.wav', 'ESC-50-master/audio/5-213836-A-9.wav', 'ESC-50-master/audio/2-77347-A-46.wav', 'ESC-50-master/audio/2-77347-A-46.wav', 'ESC-50-master/audio/2-77347-A-46.wav']","{'crow': 'ESC-50-master/audio/5-213836-A-9.wav', 'church_bells': 'ESC-50-master/audio/2-77347-A-46.wav', 'laughing': 'ESC-50-master/audio/5-253534-A-26.wav'}"
152,TREA_dataset/duration/audios/152.wav,Which sound among the following is heard for the longest time?,church_bells,crow,car_horn,helicopter,A,random,3,"['ESC-50-master/audio/4-125825-B-46.wav', 'ESC-50-master/audio/4-125825-B-46.wav', 'ESC-50-master/audio/4-195497-A-11.wav', 'ESC-50-master/audio/4-218199-E-35.wav']","{'church_bells': 'ESC-50-master/audio/4-125825-B-46.wav', 'washing_machine': 'ESC-50-master/audio/4-218199-E-35.wav', 'sea_waves': 'ESC-50-master/audio/4-195497-A-11.wav'}"
153,TREA_dataset/duration/audios/153.wav,Which of the following sounds lasts for the shortest time?,can_opening,crackling_fire,clock_tick,cow,A,random,1,"['ESC-50-master/audio/3-170383-A-38.wav', 'ESC-50-master/audio/3-170383-A-38.wav', 'ESC-50-master/audio/4-170247-A-12.wav', 'ESC-50-master/audio/4-170247-A-12.wav', 'ESC-50-master/audio/3-155659-A-34.wav']","{'can_opening': 'ESC-50-master/audio/3-155659-A-34.wav', 'clock_tick': 'ESC-50-master/audio/3-170383-A-38.wav', 'crackling_fire': 'ESC-50-master/audio/4-170247-A-12.wav'}"
154,TREA_dataset/duration/audios/154.wav,Which of the given sounds is heard for the least amount of time?,hand_saw,car_horn,crow,crying_baby,A,random,1,"['ESC-50-master/audio/5-179868-A-43.wav', 'ESC-50-master/audio/5-179868-A-43.wav', 'ESC-50-master/audio/2-108766-A-9.wav', 'ESC-50-master/audio/2-51630-B-49.wav', 'ESC-50-master/audio/2-108766-A-9.wav']","{'car_horn': 'ESC-50-master/audio/5-179868-A-43.wav', 'hand_saw': 'ESC-50-master/audio/2-51630-B-49.wav', 'crow': 'ESC-50-master/audio/2-108766-A-9.wav'}"
155,TREA_dataset/duration/audios/155.wav,Which of the following sounds lasts for the shortest time?,footsteps,cow,pig,crying_baby,B,consec,2,"['ESC-50-master/audio/3-127890-A-9.wav', 'ESC-50-master/audio/3-127890-A-9.wav', 'ESC-50-master/audio/4-174860-A-3.wav', 'ESC-50-master/audio/1-60997-A-20.wav', 'ESC-50-master/audio/1-60997-A-20.wav']","{'crow': 'ESC-50-master/audio/3-127890-A-9.wav', 'cow': 'ESC-50-master/audio/4-174860-A-3.wav', 'crying_baby': 'ESC-50-master/audio/1-60997-A-20.wav'}"
156,TREA_dataset/duration/audios/156.wav,Which of these sounds has the longest duration?,siren,clapping,crackling_fire,snoring,C,random,3,"['ESC-50-master/audio/5-193473-B-12.wav', 'ESC-50-master/audio/5-193473-B-12.wav', 'ESC-50-master/audio/3-163607-A-13.wav', 'ESC-50-master/audio/5-193473-B-12.wav', 'ESC-50-master/audio/5-251957-A-47.wav']","{'crickets': 'ESC-50-master/audio/3-163607-A-13.wav', 'crackling_fire': 'ESC-50-master/audio/5-193473-B-12.wav', 'airplane': 'ESC-50-master/audio/5-251957-A-47.wav'}"
157,TREA_dataset/duration/audios/157.wav,Which of these sounds has the longest duration?,hand_saw,breathing,clock_tick,clapping,D,consec,2,"['ESC-50-master/audio/3-112557-B-23.wav', 'ESC-50-master/audio/5-221950-A-22.wav', 'ESC-50-master/audio/5-221950-A-22.wav', 'ESC-50-master/audio/5-221950-A-22.wav', 'ESC-50-master/audio/2-141682-B-36.wav']","{'breathing': 'ESC-50-master/audio/3-112557-B-23.wav', 'clapping': 'ESC-50-master/audio/5-221950-A-22.wav', 'vacuum_cleaner': 'ESC-50-master/audio/2-141682-B-36.wav'}"
158,TREA_dataset/duration/audios/158.wav,Which of these sounds has the longest duration?,crackling_fire,cat,cow,keyboard_typing,A,random,1,"['ESC-50-master/audio/3-153444-A-32.wav', 'ESC-50-master/audio/4-182369-A-12.wav', 'ESC-50-master/audio/3-146972-A-5.wav', 'ESC-50-master/audio/4-182369-A-12.wav']","{'cat': 'ESC-50-master/audio/3-146972-A-5.wav', 'crackling_fire': 'ESC-50-master/audio/4-182369-A-12.wav', 'keyboard_typing': 'ESC-50-master/audio/3-153444-A-32.wav'}"
159,TREA_dataset/duration/audios/159.wav,Which of the given sounds is heard for the least amount of time?,footsteps,door_wood_creaks,keyboard_typing,wind,A,consec,3,"['ESC-50-master/audio/2-84943-A-18.wav', 'ESC-50-master/audio/2-84943-A-18.wav', 'ESC-50-master/audio/4-200330-A-6.wav', 'ESC-50-master/audio/4-200330-A-6.wav', 'ESC-50-master/audio/2-209474-A-25.wav']","{'toilet_flush': 'ESC-50-master/audio/2-84943-A-18.wav', 'hen': 'ESC-50-master/audio/4-200330-A-6.wav', 'footsteps': 'ESC-50-master/audio/2-209474-A-25.wav'}"
160,TREA_dataset/duration/audios/160.wav,Which sound among the following is heard for the longest time?,snoring,insects,clapping,pig,B,consec,2,"['ESC-50-master/audio/3-233151-A-2.wav', 'ESC-50-master/audio/5-251962-A-47.wav', 'ESC-50-master/audio/2-82077-A-7.wav', 'ESC-50-master/audio/2-82077-A-7.wav', 'ESC-50-master/audio/2-82077-A-7.wav']","{'pig': 'ESC-50-master/audio/3-233151-A-2.wav', 'airplane': 'ESC-50-master/audio/5-251962-A-47.wav', 'insects': 'ESC-50-master/audio/2-82077-A-7.wav'}"
161,TREA_dataset/duration/audios/161.wav,Which of the following sounds lasts for the shortest time?,clock_alarm,sheep,breathing,rooster,C,consec,2,"['ESC-50-master/audio/5-244315-B-6.wav', 'ESC-50-master/audio/5-244315-B-6.wav', 'ESC-50-master/audio/1-30709-C-23.wav', 'ESC-50-master/audio/3-140199-A-8.wav', 'ESC-50-master/audio/3-140199-A-8.wav']","{'hen': 'ESC-50-master/audio/5-244315-B-6.wav', 'breathing': 'ESC-50-master/audio/1-30709-C-23.wav', 'sheep': 'ESC-50-master/audio/3-140199-A-8.wav'}"
162,TREA_dataset/duration/audios/162.wav,Which of the given sounds is heard for the least amount of time?,coughing,fireworks,sea_waves,thunderstorm,B,consec,3,"['ESC-50-master/audio/5-181766-A-10.wav', 'ESC-50-master/audio/5-181766-A-10.wav', 'ESC-50-master/audio/4-99644-C-4.wav', 'ESC-50-master/audio/4-99644-C-4.wav', 'ESC-50-master/audio/2-117615-E-48.wav']","{'rain': 'ESC-50-master/audio/5-181766-A-10.wav', 'frog': 'ESC-50-master/audio/4-99644-C-4.wav', 'fireworks': 'ESC-50-master/audio/2-117615-E-48.wav'}"
163,TREA_dataset/duration/audios/163.wav,Which sound among the following is the shortest in duration?,clock_alarm,breathing,brushing_teeth,rooster,A,random,2,"['ESC-50-master/audio/4-155670-A-26.wav', 'ESC-50-master/audio/4-189332-A-37.wav', 'ESC-50-master/audio/4-155670-A-26.wav', 'ESC-50-master/audio/3-126391-B-27.wav', 'ESC-50-master/audio/3-126391-B-27.wav']","{'brushing_teeth': 'ESC-50-master/audio/3-126391-B-27.wav', 'clock_alarm': 'ESC-50-master/audio/4-189332-A-37.wav', 'laughing': 'ESC-50-master/audio/4-155670-A-26.wav'}"
164,TREA_dataset/duration/audios/164.wav,Which of the following sounds lasts for the shortest time?,dog,footsteps,crickets,glass_breaking,D,consec,1,"['ESC-50-master/audio/5-203128-A-0.wav', 'ESC-50-master/audio/5-203128-A-0.wav', 'ESC-50-master/audio/4-218304-A-25.wav', 'ESC-50-master/audio/4-218304-A-25.wav', 'ESC-50-master/audio/2-112213-A-39.wav']","{'dog': 'ESC-50-master/audio/5-203128-A-0.wav', 'footsteps': 'ESC-50-master/audio/4-218304-A-25.wav', 'glass_breaking': 'ESC-50-master/audio/2-112213-A-39.wav'}"
165,TREA_dataset/duration/audios/165.wav,Which of the following sounds lasts for the shortest time?,glass_breaking,crying_baby,laughing,wind,A,random,2,"['ESC-50-master/audio/1-88807-A-39.wav', 'ESC-50-master/audio/2-96654-A-47.wav', 'ESC-50-master/audio/4-167077-A-20.wav', 'ESC-50-master/audio/2-96654-A-47.wav', 'ESC-50-master/audio/4-167077-A-20.wav']","{'crying_baby': 'ESC-50-master/audio/4-167077-A-20.wav', 'glass_breaking': 'ESC-50-master/audio/1-88807-A-39.wav', 'airplane': 'ESC-50-master/audio/2-96654-A-47.wav'}"
166,TREA_dataset/duration/audios/166.wav,Which sound among the following is the shortest in duration?,pouring_water,sneezing,keyboard_typing,sea_waves,D,consec,2,"['ESC-50-master/audio/3-127874-A-17.wav', 'ESC-50-master/audio/3-127874-A-17.wav', 'ESC-50-master/audio/2-108766-A-9.wav', 'ESC-50-master/audio/2-108766-A-9.wav', 'ESC-50-master/audio/4-195497-B-11.wav']","{'pouring_water': 'ESC-50-master/audio/3-127874-A-17.wav', 'crow': 'ESC-50-master/audio/2-108766-A-9.wav', 'sea_waves': 'ESC-50-master/audio/4-195497-B-11.wav'}"
167,TREA_dataset/duration/audios/167.wav,Which sound among the following is the shortest in duration?,breathing,crying_baby,rain,brushing_teeth,D,consec,2,"['ESC-50-master/audio/5-178997-A-24.wav', 'ESC-50-master/audio/5-178997-A-24.wav', 'ESC-50-master/audio/5-198411-B-20.wav', 'ESC-50-master/audio/5-198411-B-20.wav', 'ESC-50-master/audio/5-218196-B-27.wav']","{'coughing': 'ESC-50-master/audio/5-178997-A-24.wav', 'crying_baby': 'ESC-50-master/audio/5-198411-B-20.wav', 'brushing_teeth': 'ESC-50-master/audio/5-218196-B-27.wav'}"
168,TREA_dataset/duration/audios/168.wav,Which of the following sounds lasts for the shortest time?,clock_alarm,cow,keyboard_typing,drinking_sipping,D,random,2,"['ESC-50-master/audio/2-65747-A-12.wav', 'ESC-50-master/audio/2-65747-A-12.wav', 'ESC-50-master/audio/3-120526-B-37.wav', 'ESC-50-master/audio/5-243036-A-29.wav', 'ESC-50-master/audio/3-120526-B-37.wav']","{'clock_alarm': 'ESC-50-master/audio/3-120526-B-37.wav', 'drinking_sipping': 'ESC-50-master/audio/5-243036-A-29.wav', 'crackling_fire': 'ESC-50-master/audio/2-65747-A-12.wav'}"
169,TREA_dataset/duration/audios/169.wav,Which of the given sounds is heard for the least amount of time?,clapping,pouring_water,church_bells,insects,B,random,1,"['ESC-50-master/audio/1-50625-A-17.wav', 'ESC-50-master/audio/3-110913-A-7.wav', 'ESC-50-master/audio/4-147657-A-46.wav', 'ESC-50-master/audio/3-110913-A-7.wav', 'ESC-50-master/audio/4-147657-A-46.wav']","{'pouring_water': 'ESC-50-master/audio/1-50625-A-17.wav', 'church_bells': 'ESC-50-master/audio/4-147657-A-46.wav', 'insects': 'ESC-50-master/audio/3-110913-A-7.wav'}"
170,TREA_dataset/duration/audios/170.wav,Which of the following sounds lasts for the shortest time?,sea_waves,laughing,clock_alarm,engine,C,random,1,"['ESC-50-master/audio/2-106014-A-44.wav', 'ESC-50-master/audio/2-106014-A-44.wav', 'ESC-50-master/audio/5-171118-A-26.wav', 'ESC-50-master/audio/5-171118-A-26.wav', 'ESC-50-master/audio/3-139958-A-37.wav']","{'engine': 'ESC-50-master/audio/2-106014-A-44.wav', 'clock_alarm': 'ESC-50-master/audio/3-139958-A-37.wav', 'laughing': 'ESC-50-master/audio/5-171118-A-26.wav'}"
171,TREA_dataset/duration/audios/171.wav,Which of these sounds has the longest duration?,crying_baby,clapping,breathing,cat,B,consec,1,"['ESC-50-master/audio/4-205738-A-22.wav', 'ESC-50-master/audio/4-205738-A-22.wav', 'ESC-50-master/audio/4-205738-A-22.wav', 'ESC-50-master/audio/1-47819-A-5.wav', 'ESC-50-master/audio/1-30709-B-23.wav']","{'clapping': 'ESC-50-master/audio/4-205738-A-22.wav', 'cat': 'ESC-50-master/audio/1-47819-A-5.wav', 'breathing': 'ESC-50-master/audio/1-30709-B-23.wav'}"
172,TREA_dataset/duration/audios/172.wav,Which of these sounds has the longest duration?,insects,breathing,door_wood_creaks,thunderstorm,C,random,3,"['ESC-50-master/audio/4-107122-A-33.wav', 'ESC-50-master/audio/5-216214-A-13.wav', 'ESC-50-master/audio/1-50060-A-10.wav', 'ESC-50-master/audio/4-107122-A-33.wav']","{'door_wood_creaks': 'ESC-50-master/audio/4-107122-A-33.wav', 'rain': 'ESC-50-master/audio/1-50060-A-10.wav', 'crickets': 'ESC-50-master/audio/5-216214-A-13.wav'}"
173,TREA_dataset/duration/audios/173.wav,Which of the following sounds lasts for the shortest time?,crow,sneezing,insects,chirping_birds,B,consec,1,"['ESC-50-master/audio/3-142601-A-21.wav', 'ESC-50-master/audio/5-213836-B-9.wav', 'ESC-50-master/audio/5-213836-B-9.wav', 'ESC-50-master/audio/3-110913-D-7.wav', 'ESC-50-master/audio/3-110913-D-7.wav']","{'sneezing': 'ESC-50-master/audio/3-142601-A-21.wav', 'crow': 'ESC-50-master/audio/5-213836-B-9.wav', 'insects': 'ESC-50-master/audio/3-110913-D-7.wav'}"
174,TREA_dataset/duration/audios/174.wav,Which sound among the following is the shortest in duration?,sneezing,pouring_water,drinking_sipping,wind,A,random,3,"['ESC-50-master/audio/3-138114-A-22.wav', 'ESC-50-master/audio/3-58772-A-42.wav', 'ESC-50-master/audio/3-138114-A-22.wav', 'ESC-50-master/audio/4-184434-A-21.wav', 'ESC-50-master/audio/3-58772-A-42.wav']","{'siren': 'ESC-50-master/audio/3-58772-A-42.wav', 'clapping': 'ESC-50-master/audio/3-138114-A-22.wav', 'sneezing': 'ESC-50-master/audio/4-184434-A-21.wav'}"
175,TREA_dataset/duration/audios/175.wav,Which sound among the following is heard for the longest time?,cow,glass_breaking,sea_waves,siren,A,consec,3,"['ESC-50-master/audio/5-208030-A-0.wav', 'ESC-50-master/audio/3-154758-A-44.wav', 'ESC-50-master/audio/3-152039-B-3.wav', 'ESC-50-master/audio/3-152039-B-3.wav']","{'dog': 'ESC-50-master/audio/5-208030-A-0.wav', 'engine': 'ESC-50-master/audio/3-154758-A-44.wav', 'cow': 'ESC-50-master/audio/3-152039-B-3.wav'}"
176,TREA_dataset/duration/audios/176.wav,Which of the following sounds lasts for the shortest time?,rooster,crickets,door_wood_creaks,dog,C,random,2,"['ESC-50-master/audio/4-183992-A-0.wav', 'ESC-50-master/audio/1-76831-C-42.wav', 'ESC-50-master/audio/1-76831-C-42.wav', 'ESC-50-master/audio/3-101381-B-33.wav', 'ESC-50-master/audio/4-183992-A-0.wav']","{'door_wood_creaks': 'ESC-50-master/audio/3-101381-B-33.wav', 'dog': 'ESC-50-master/audio/4-183992-A-0.wav', 'siren': 'ESC-50-master/audio/1-76831-C-42.wav'}"
177,TREA_dataset/duration/audios/177.wav,Which sound among the following is heard for the greatest length of time?,vacuum_cleaner,sea_waves,rain,drinking_sipping,D,consec,3,"['ESC-50-master/audio/2-139749-A-15.wav', 'ESC-50-master/audio/2-122763-B-29.wav', 'ESC-50-master/audio/2-122763-B-29.wav', 'ESC-50-master/audio/2-122763-B-29.wav', 'ESC-50-master/audio/5-253094-C-49.wav']","{'water_drops': 'ESC-50-master/audio/2-139749-A-15.wav', 'drinking_sipping': 'ESC-50-master/audio/2-122763-B-29.wav', 'hand_saw': 'ESC-50-master/audio/5-253094-C-49.wav'}"
178,TREA_dataset/duration/audios/178.wav,Which of the given sounds is heard for the least amount of time?,sheep,insects,wind,laughing,D,random,2,"['ESC-50-master/audio/5-157204-A-16.wav', 'ESC-50-master/audio/5-157204-A-16.wav', 'ESC-50-master/audio/4-119720-A-18.wav', 'ESC-50-master/audio/4-119720-A-18.wav', 'ESC-50-master/audio/1-1791-A-26.wav']","{'laughing': 'ESC-50-master/audio/1-1791-A-26.wav', 'toilet_flush': 'ESC-50-master/audio/4-119720-A-18.wav', 'wind': 'ESC-50-master/audio/5-157204-A-16.wav'}"
179,TREA_dataset/duration/audios/179.wav,Which sound among the following is heard for the longest time?,wind,coughing,sea_waves,water_drops,A,random,3,"['ESC-50-master/audio/5-213836-B-9.wav', 'ESC-50-master/audio/5-157204-A-16.wav', 'ESC-50-master/audio/5-157204-A-16.wav', 'ESC-50-master/audio/4-251645-B-49.wav']","{'wind': 'ESC-50-master/audio/5-157204-A-16.wav', 'hand_saw': 'ESC-50-master/audio/4-251645-B-49.wav', 'crow': 'ESC-50-master/audio/5-213836-B-9.wav'}"
180,TREA_dataset/duration/audios/180.wav,Which sound among the following is the shortest in duration?,hand_saw,car_horn,frog,footsteps,B,random,1,"['ESC-50-master/audio/4-198360-B-49.wav', 'ESC-50-master/audio/3-70962-B-4.wav', 'ESC-50-master/audio/3-70962-B-4.wav', 'ESC-50-master/audio/4-176631-A-43.wav', 'ESC-50-master/audio/4-198360-B-49.wav']","{'car_horn': 'ESC-50-master/audio/4-176631-A-43.wav', 'frog': 'ESC-50-master/audio/3-70962-B-4.wav', 'hand_saw': 'ESC-50-master/audio/4-198360-B-49.wav'}"
181,TREA_dataset/duration/audios/181.wav,Which sound among the following is heard for the longest time?,frog,sheep,door_wood_creaks,water_drops,B,consec,3,"['ESC-50-master/audio/4-210000-B-23.wav', 'ESC-50-master/audio/4-188703-A-8.wav', 'ESC-50-master/audio/4-188703-A-8.wav', 'ESC-50-master/audio/4-188703-A-8.wav', 'ESC-50-master/audio/4-156827-A-46.wav']","{'breathing': 'ESC-50-master/audio/4-210000-B-23.wav', 'sheep': 'ESC-50-master/audio/4-188703-A-8.wav', 'church_bells': 'ESC-50-master/audio/4-156827-A-46.wav'}"
182,TREA_dataset/duration/audios/182.wav,Which of these sounds has the longest duration?,cow,sheep,clock_alarm,snoring,D,consec,3,"['ESC-50-master/audio/4-184237-A-28.wav', 'ESC-50-master/audio/4-184237-A-28.wav', 'ESC-50-master/audio/1-54918-A-14.wav', 'ESC-50-master/audio/3-157487-A-10.wav']","{'snoring': 'ESC-50-master/audio/4-184237-A-28.wav', 'chirping_birds': 'ESC-50-master/audio/1-54918-A-14.wav', 'rain': 'ESC-50-master/audio/3-157487-A-10.wav'}"
183,TREA_dataset/duration/audios/183.wav,Which sound among the following is the shortest in duration?,airplane,cow,crickets,pouring_water,B,random,1,"['ESC-50-master/audio/2-78799-A-47.wav', 'ESC-50-master/audio/3-154439-A-17.wav', 'ESC-50-master/audio/3-154439-A-17.wav', 'ESC-50-master/audio/2-78799-A-47.wav', 'ESC-50-master/audio/4-174860-A-3.wav']","{'airplane': 'ESC-50-master/audio/2-78799-A-47.wav', 'pouring_water': 'ESC-50-master/audio/3-154439-A-17.wav', 'cow': 'ESC-50-master/audio/4-174860-A-3.wav'}"
184,TREA_dataset/duration/audios/184.wav,Which sound among the following is heard for the greatest length of time?,chirping_birds,coughing,hand_saw,fireworks,C,consec,1,"['ESC-50-master/audio/2-184077-A-49.wav', 'ESC-50-master/audio/2-184077-A-49.wav', 'ESC-50-master/audio/2-184077-A-49.wav', 'ESC-50-master/audio/5-243450-A-14.wav', 'ESC-50-master/audio/2-123896-A-24.wav']","{'hand_saw': 'ESC-50-master/audio/2-184077-A-49.wav', 'chirping_birds': 'ESC-50-master/audio/5-243450-A-14.wav', 'coughing': 'ESC-50-master/audio/2-123896-A-24.wav'}"
185,TREA_dataset/duration/audios/185.wav,Which of the given sounds is heard for the least amount of time?,car_horn,dog,glass_breaking,rooster,A,consec,2,"['ESC-50-master/audio/2-54086-A-43.wav', 'ESC-50-master/audio/2-87795-A-24.wav', 'ESC-50-master/audio/2-87795-A-24.wav', 'ESC-50-master/audio/3-155312-A-0.wav', 'ESC-50-master/audio/3-155312-A-0.wav']","{'car_horn': 'ESC-50-master/audio/2-54086-A-43.wav', 'coughing': 'ESC-50-master/audio/2-87795-A-24.wav', 'dog': 'ESC-50-master/audio/3-155312-A-0.wav'}"
186,TREA_dataset/duration/audios/186.wav,Which sound among the following is heard for the longest time?,helicopter,insects,brushing_teeth,airplane,D,consec,3,"['ESC-50-master/audio/5-251971-A-47.wav', 'ESC-50-master/audio/5-251971-A-47.wav', 'ESC-50-master/audio/5-251971-A-47.wav', 'ESC-50-master/audio/3-144510-A-30.wav', 'ESC-50-master/audio/3-118658-B-41.wav']","{'airplane': 'ESC-50-master/audio/5-251971-A-47.wav', 'door_wood_knock': 'ESC-50-master/audio/3-144510-A-30.wav', 'chainsaw': 'ESC-50-master/audio/3-118658-B-41.wav'}"
187,TREA_dataset/duration/audios/187.wav,Which sound among the following is the shortest in duration?,laughing,sheep,car_horn,frog,A,random,3,"['ESC-50-master/audio/5-242932-B-26.wav', 'ESC-50-master/audio/4-197103-A-6.wav', 'ESC-50-master/audio/4-197103-A-6.wav', 'ESC-50-master/audio/4-90014-B-42.wav', 'ESC-50-master/audio/4-90014-B-42.wav']","{'hen': 'ESC-50-master/audio/4-197103-A-6.wav', 'laughing': 'ESC-50-master/audio/5-242932-B-26.wav', 'siren': 'ESC-50-master/audio/4-90014-B-42.wav'}"
188,TREA_dataset/duration/audios/188.wav,Which of these sounds has the longest duration?,wind,thunderstorm,airplane,pouring_water,B,consec,2,"['ESC-50-master/audio/4-163609-A-16.wav', 'ESC-50-master/audio/4-165813-B-19.wav', 'ESC-50-master/audio/4-165813-B-19.wav', 'ESC-50-master/audio/5-262957-A-22.wav']","{'wind': 'ESC-50-master/audio/4-163609-A-16.wav', 'thunderstorm': 'ESC-50-master/audio/4-165813-B-19.wav', 'clapping': 'ESC-50-master/audio/5-262957-A-22.wav'}"
189,TREA_dataset/duration/audios/189.wav,Which of the following sounds lasts for the shortest time?,hen,water_drops,pig,crying_baby,C,random,3,"['ESC-50-master/audio/3-197408-A-8.wav', 'ESC-50-master/audio/1-115921-A-22.wav', 'ESC-50-master/audio/1-208757-A-2.wav', 'ESC-50-master/audio/3-197408-A-8.wav', 'ESC-50-master/audio/1-115921-A-22.wav']","{'pig': 'ESC-50-master/audio/1-208757-A-2.wav', 'clapping': 'ESC-50-master/audio/1-115921-A-22.wav', 'sheep': 'ESC-50-master/audio/3-197408-A-8.wav'}"
190,TREA_dataset/duration/audios/190.wav,Which of the following sounds lasts for the shortest time?,crow,chirping_birds,door_wood_creaks,hand_saw,A,consec,3,"['ESC-50-master/audio/4-185575-C-20.wav', 'ESC-50-master/audio/4-185575-C-20.wav', 'ESC-50-master/audio/4-195805-A-13.wav', 'ESC-50-master/audio/4-195805-A-13.wav', 'ESC-50-master/audio/3-112397-A-9.wav']","{'crying_baby': 'ESC-50-master/audio/4-185575-C-20.wav', 'crickets': 'ESC-50-master/audio/4-195805-A-13.wav', 'crow': 'ESC-50-master/audio/3-112397-A-9.wav'}"
191,TREA_dataset/duration/audios/191.wav,Which sound among the following is heard for the longest time?,snoring,insects,clock_alarm,crackling_fire,A,random,2,"['ESC-50-master/audio/1-53444-A-28.wav', 'ESC-50-master/audio/1-53444-A-28.wav', 'ESC-50-master/audio/1-46353-A-49.wav', 'ESC-50-master/audio/4-182314-A-7.wav', 'ESC-50-master/audio/1-53444-A-28.wav']","{'hand_saw': 'ESC-50-master/audio/1-46353-A-49.wav', 'snoring': 'ESC-50-master/audio/1-53444-A-28.wav', 'insects': 'ESC-50-master/audio/4-182314-A-7.wav'}"
192,TREA_dataset/duration/audios/192.wav,Which of the following sounds lasts for the shortest time?,glass_breaking,wind,engine,crackling_fire,D,random,2,"['ESC-50-master/audio/1-46274-A-18.wav', 'ESC-50-master/audio/5-189212-A-12.wav', 'ESC-50-master/audio/5-217186-B-16.wav', 'ESC-50-master/audio/1-46274-A-18.wav', 'ESC-50-master/audio/5-217186-B-16.wav']","{'wind': 'ESC-50-master/audio/5-217186-B-16.wav', 'crackling_fire': 'ESC-50-master/audio/5-189212-A-12.wav', 'toilet_flush': 'ESC-50-master/audio/1-46274-A-18.wav'}"
193,TREA_dataset/duration/audios/193.wav,Which sound among the following is heard for the greatest length of time?,cat,clock_alarm,sheep,snoring,B,random,3,"['ESC-50-master/audio/3-127890-A-9.wav', 'ESC-50-master/audio/4-209536-A-37.wav', 'ESC-50-master/audio/4-209536-A-37.wav', 'ESC-50-master/audio/4-164064-C-1.wav']","{'rooster': 'ESC-50-master/audio/4-164064-C-1.wav', 'crow': 'ESC-50-master/audio/3-127890-A-9.wav', 'clock_alarm': 'ESC-50-master/audio/4-209536-A-37.wav'}"
